image_id,count
20180215170856,11527
20180215170921,14862
20180215170952,18405
20180215171123,166
20180215171223,225
20180215171303,1636
20180215171328,2303
20180215171352,3122
20180215171422,2987
20180215171551,3055
20180215171731,13371
20180215171756,14713
20180215171823,20600
20180215171853,19811
20180215172123,286
20180215172203,1895
20180215172228,3018
20180215172253,3988
20180215172323,4579
20180215172453,2347
20180215172553,2875
20180215172633,11891
20180215172704,11543
20180215172729,16296
20180215172801,18723
20180215173032,331
20180215173112,2653
20180215173137,3508
20180215173202,2681
20180215173232,4643
20180215173359,2765
20180215173459,2733
20180215173539,14025
20180215173603,19366
20180215173629,29143
20180215173659,22509
20180215173827,584
20180215173927,658
20180215174007,2670
20180215174032,3301
20180215174057,3859
20180215174128,4078
20180215174251,5018
20180215174350,3502
20180215174430,27205
20180215174455,37606
20180215174522,43979
20180215174737,506
20180215174837,503
20180215174916,2784
20180215174941,3549
20180215175007,5602
20180215175036,4841
20180215175158,4247
20180215175258,3891
20180215175337,26973
20180215175402,28427
20180215175428,26097
20180215175458,36622
20180215175619,704
20180215175719,564
20180215175759,2868
20180215175824,2962
20180215175850,4494
20180215175920,4272
20180215180051,2803
20180215180151,1926
20180215180231,12177
20180215180256,12952
20180215180321,18520
20180215180351,19161
20180215180432,3389
20180215180532,2483
20180215180612,17435
20180215180639,29883
20180215180704,41250
20180215180734,47590
20180215180903,735
20180215181003,649
20180215181043,3170
20180215181108,3387
20180215181133,5257
20180215181203,4710
20180216101723,54073
20180216101923,45419
20180216102138,1908
20180216102238,2018
20180216102318,5137
20180216102343,7953
20180216102408,8304
20180216102438,7942
20180216102527,2333
20180216102627,2221
20180216102707,6225
20180216102759,9997
20180216102848,10049
20180216102929,1972
20180216103029,2026
20180216103109,5699
20180216103134,7329
20180216103200,9029
20180216103232,8740
20180216103312,2336
20180216103412,2513
20180216103452,9542
20180216103519,9269
20180216103544,12965
20180216103656,2140
20180216103756,1718
20180216103836,5371
20180216103928,8710
20180216103958,8489
20180216104038,2050
20180216104138,1994
20180216104219,5725
20180216104244,6938
20180216104308,9143
20180216104339,10246
20180216104419,1947
20180216104519,1635
20180216104559,4893
20180216104624,6676
20180216104649,8256
20180216104719,8151
20180216104759,2251
20180216104859,2675
20180216104939,5467
20180216105004,9576
20180216105028,11380
20180216105059,8892
20180216105139,2121
20180216105241,2130
20180216105321,7484
20180216105352,10030
20180216105418,8719
20180216105448,8648
20180216105529,1516
20180216105628,1564
20180216105709,4063
20180216105733,6246
20180216105758,8749
20180216105828,8257
20180216105909,1700
20180216110008,1121
20180216110048,3302
20180216110113,3798
20180216110138,5291
20180216110208,6372
20180216110249,2475
20180216110348,2273
20180216110430,10369
20180216110455,11810
20180216110520,22233
20180216110550,11381
20180216110630,1313
20180216110730,1595
20180216110810,5001
20180216110902,6644
20180216110933,7509
20180216111015,2280
20180216111117,1755
20180216111222,7986
20180216111247,8762
20180216111317,8424
20180216111357,1666
20180216111457,1582
20180216111537,4474
20180216111603,5644
20180216111628,6336
20180216111657,7593
20180216111737,1905
20180216111837,1830
20180216111918,5319
20180216111942,7215
20180216112007,8581
20180216112037,8651
20180216112117,2008
20180216112218,2064
20180216112258,5810
20180216112323,8478
20180216112348,7566
20180216112418,9859
20180216112458,2190
20180216112558,1881
20180216112637,6217
20180216112703,9069
20180216112734,10960
20180216112804,9762
20180216112947,1749
20180216113028,1900
20180216113128,1709
20180216113208,9552
20180216113233,16872
20180216113328,18188
20180216113410,1626
20180216113510,1654
20180216113549,10492
20180216113614,13752
20180216113709,16952
20180216113749,1689
20180216113848,1827
20180216113953,14430
20180216114048,14831
20180216114340,57261
20180216114405,74532
20180216114430,87614
20180216114500,87016
20180216114614,1353
20180216114714,1698
20180216114754,7740
20180216114844,16235
20180216114913,15618
20180216115208,78045
20180216115233,93490
20180216115259,105959
20180216115329,88242
20180216115409,21237
20180216115509,21599
20180216115549,59347
20180216115622,78231
20180216115647,103702
20180216115718,95101
20180216115758,16381
20180216115858,19044
20180216115938,70163
20180216120002,87167
20180216120027,91933
20180216120057,89912
20180216120137,24925
20180216120316,78763
20180216120342,90420
20180216120407,119917
20180216120437,99782
20180216120657,44928
20180216120722,73093
20180216120746,97779
20180216120816,70689
20180216120859,24967
20180216120959,29069
20180216121039,89669
20180216121110,105390
20180216121136,129947
20180216121206,115963
20180216121426,98305
20180216121451,112663
20180216121517,142150
20180216121549,143306
20180216121633,32662
20180216121733,30905
20180216121814,106104
20180216121839,120597
20180216121904,146313
20180216121934,145687
20180216122154,71281
20180216122223,92094
20180216122249,114159
20180216122319,120312
20180216122359,18807
20180216122459,28273
20180216122539,101163
20180216122604,115198
20180216122629,101157
20180216122659,135244
20180216122839,23462
20180216122920,84073
20180216122945,106315
20180216123010,125339
20180216123041,125674
20180216123301,91120
20180216123326,98696
20180216123351,123895
20180216123422,123765
20180216123502,13568
20180216123602,14104
20180216123642,62256
20180216123709,74359
20180216123734,102924
20180216123804,109147
20180216123844,19110
20180216123945,22100
20180216124025,93414
20180216124054,97408
20180216124119,110001
20180216124149,145190
20180216124409,50719
20180216124434,58779
20180216124505,77705
20180216124756,36847
20180216124821,68481
20180216124916,117159
20180216124957,22164
20180216125057,24222
20180216125137,85710
20180216125202,76950
20180216125227,88130
20180216125257,80745
20180216125523,35677
20180216125552,93957
20180216125617,118741
20180216125648,150774
20180216125911,51504
20180216125936,76763
20180216130007,112764
20180216130038,133885
20180216130218,5459
20180216130258,25132
20180216130418,78127
20180216130500,5413
20180216130600,6186
20180216130640,23662
20180216130705,40878
20180216130730,68559
20180216130800,80815
20180216130852,18384
20180216130953,23264
20180216131032,75547
20180216131101,55285
20180216131133,126560
20180216131206,90801
20180216131255,4518
20180216131355,5038
20180216131435,15085
20180216131500,18614
20180216131524,42252
20180216131554,67609
20180216131634,6780
20180216131733,5722
20180216131813,23591
20180216131844,39702
20180216131909,75962
20180216131939,57172
20180216132202,18898
20180216132226,31380
20180216132251,49475
20180216132321,50552
20180216132543,28516
20180216132610,42711
20180216132635,70440
20180216132705,75890
20180216132926,19810
20180216132951,31951
20180216133016,44932
20180216133046,61346
20180216133308,32090
20180216133341,66030
20180216133406,91391
20180216133436,76124
20180216133516,9460
20180216133656,49960
20180216133727,54592
20180216133752,81343
20180216133822,82205
20180216134043,33618
20180216134108,51042
20180216134133,90744
20180216134204,102622
20180216134246,6624
20180216134528,39363
20180216134734,18252
20180216134759,28446
20180216134824,53092
20180216134854,49514
20180216134934,5071
20180216135114,31643
20180216135140,30368
20180216135205,67339
20180216135235,73689
20180216135315,5965
20180216135454,54652
20180216135519,57296
20180216135545,91035
20180216135616,66512
20180216135837,52674
20180216135902,47487
20180216135927,87185
20180216135957,74089
20180216140143,4050
20180216140243,3679
20180216140323,14380
20180216140347,12876
20180216140412,16635
20180216140442,16975
20180216140547,5787
20180216140727,33748
20180216140752,41257
20180216140816,50383
20180216140846,54751
20180216141108,26522
20180216141133,39553
20180216141157,70234
20180216141227,53367
20180216141330,3704
20180216141430,2840
20180216141510,11017
20180216141534,13005
20180216141559,17984
20180216141629,14369
20180216141730,8930
20180216141831,12964
20180216141911,42566
20180216141937,48576
20180216142002,50246
20180216142032,44832
20180216142135,3684
20180216142316,10453
20180216142341,11333
20180216142436,16519
20180216142714,28783
20180216142740,41363
20180216142805,42816
20180216142837,26828
20180216142932,3431
20180216143032,3186
20180216143112,13071
20180216143141,15500
20180216143207,19596
20180216143237,16179
20180216143316,3133
20180216143416,2454
20180216143457,9539
20180216143528,13190
20180216143553,11269
20180216143623,13194
20180216143720,6961
20180216143820,6197
20180216143925,23060
20180216143949,25782
20180216144019,27300
20180216144059,13293
20180216144238,65121
20180216144304,70440
20180216144329,106701
20180216144358,89042
20180216144448,3137
20180216144652,10739
20180216144717,11412
20180216144747,13012
20180216145023,21538
20180216145047,19516
20180216145112,26108
20180216145144,23371
20180216145243,2740
20180216145343,2260
20180216145423,9986
20180216145448,10250
20180216145513,12356
20180216145543,12847
20180216145623,2730
20180216145723,2526
20180216145803,9132
20180216145828,9720
20180216145853,13982
20180216145923,13817
20180216150018,5901
20180216150157,20603
20180216150223,25557
20180216150248,22337
20180216150318,23627
20180216150518,2566
20180216150558,9280
20180216150623,9992
20180216150648,10000
20180216150718,13558
20180216150758,3052
20180216150858,3193
20180216150938,9990
20180216151002,12090
20180216151027,17288
20180216151058,11717
20180216151238,2201
20180216151318,8990
20180216151342,12265
20180216151407,14289
20180216151437,9363
20180216151517,3470
20180216151617,2935
20180216151657,9525
20180216151722,10294
20180216151747,14604
20180216151817,17782
20180216151857,3328
20180216151957,2952
20180216152037,6831
20180216152102,12255
20180216152133,15007
20180216152203,13355
20180216152243,2664
20180216152343,2477
20180216152423,9332
20180216152449,11904
20180216152514,15384
20180216152544,11372
20180216152653,9078
20180216152833,38310
20180216152857,62615
20180216152922,76317
20180216152951,90825
20180216153053,4179
20180216153152,3447
20180216153232,12088
20180216153432,3927
20180216153532,3230
20180216153612,9022
20180216153636,11759
20180216153702,16252
20180216153734,13576
20180216153814,2945
20180216153914,3318
20180216153954,11181
20180216154020,12943
20180216154045,14874
20180216154115,15150
20180216154155,4093
20180216154255,3129
20180216154335,9662
20180216154400,15206
20180216154432,18551
20180216154501,14875
20180216154545,7252
20180216154725,52971
20180216154749,67924
20180216154814,59680
20180216154844,111951
20180216154925,3251
20180216155025,2955
20180216155106,10749
20180216155131,14261
20180216155157,11320
20180216155227,12817
20180216155306,3218
20180216155650,3367
20180216155750,3011
20180216155830,9160
20180216155855,11845
20180216155920,15332
20180216160052,3611
20180216160152,2826
20180216160232,10215
20180216160257,10388
20180216160322,19194
20180216160352,16949
20180216160432,3482
20180216160532,3704
20180216160612,10234
20180216160640,12875
20180216160705,14027
20180216160735,14761
20180216160815,2642
20180216160915,2452
20180216160954,10597
20180216161019,11883
20180216161045,12348
20180216161159,8360
20180216161341,76771
20180216161406,94733
20180216161430,143590
20180216161500,145466
20180216161541,12169
20180216161641,10780
20180216161721,45572
20180216161812,57636
20180216161842,69439
20180216162105,65625
20180216162130,114953
20180216162155,219676
20180216162225,268224
20180216162311,4207
20180216162412,3529
20180216162451,14472
20180216162516,18152
20180216162540,21242
20180216162613,19596
20180216162653,7119
20180216162753,6561
20180216162834,34487
20180216162903,50877
20180216162928,48868
20180216162958,59410
20180216163038,10919
20180216163138,9131
20180216163218,48358
20180216163243,59200
20180216163308,63109
20180216163338,58653
20180216163418,9429
20180216163518,8999
20180216163558,44226
20180216163629,50231
20180216163654,49368
20180216163724,68219
20180216163807,18543
20180216163947,97299
20180216164012,146748
20180216164037,230302
20180216164107,210081
20180216164158,3202
20180216164257,3225
20180216164337,12061
20180216164409,17628
20180216164434,20320
20180216164504,21632
20180216164543,8763
20180216164643,8688
20180216164724,42426
20180216164755,35911
20180216164821,46109
20180216164851,39818
20180216164931,10096
20180216165031,11208
20180216165111,42039
20180216165200,66021
20180216165231,48018
20180216165311,3243
20180216165411,3496
20180216165451,8100
20180216165516,14716
20180216165541,20641
20180216165611,21368
20180216165651,3070
20180216165831,14713
20180216165902,22091
20180216165927,28885
20180216165957,32011
20180216170038,3522
20180216170138,2886
20180216170218,14404
20180216170245,20017
20180216170316,20219
20180216170346,30039
20180216170426,3548
20180216170526,3859
20180216170606,7145
20180216170631,15768
20180216170656,19128
20180216170726,26437
20180216170806,4322
20180216170906,4644
20180216170945,21503
20180216171010,24804
20180216171036,28976
20180216171105,29800
20180216171145,3697
20180216171245,3552
20180216171325,16769
20180216171352,21793
20180216171417,25727
20180216171449,20585
20180216171529,4424
20180216171630,2571
20180216171710,12533
20180216171735,16764
20180216171800,25704
20180216171830,30122
20180216171909,3981
20180216172009,3682
20180216172049,23051
20180216172114,24335
20180216172139,27020
20180216172209,35392
20180216172248,2674
20180216172350,1775
20180216172430,12191
20180216172455,36231
20180216172520,33524
20180216172550,16426
20180216172630,1173
20180216172730,1416
20180216172810,17175
20180216172835,32716
20180216172900,35006
20180216172931,33470
20180216173011,986
20180216173111,1129
20180216173215,15981
20180216173240,24301
20180216173311,20561
20180216173351,3333
20180216173450,2764
20180216173530,19199
20180216173557,17774
20180216173622,32315
20180216173652,33228
20180216173732,3334
20180216173832,3135
20180216173912,20698
20180216173937,23757
20180216174002,44869
20180216174035,35841
20180216174114,2570
20180216174214,1742
20180216174254,20061
20180216174319,18110
20180216174344,20896
20180216174414,20750
20180216174455,2094
20180216174554,1784
20180216174634,22691
20180216174701,39289
20180216174726,44977
20180216174757,43841
20180216174837,4232
20180216174937,4129
20180216175017,26528
20180216175042,30729
20180216175107,33222
20180216175138,48007
20180216175307,756
20180216175406,573
20180216175446,3349
20180216175511,3727
20180216175536,5484
20180216175608,5538
20180216175741,2880
20180216175840,2591
20180216175920,12140
20180216175945,16115
20180216180010,17551
20180216180040,17585
20180216180212,474
20180216180313,639
20180216180352,2893
20180216180420,3171
20180216180445,5357
20180216180517,4863
20180216180557,1063
20180216180657,869
20180216180737,4324
20180216180802,5699
20180216180827,8184
20180216180857,7948
20180216181025,2198
20180216181205,14771
20180216181235,20924
20180216181302,25798
20180216181332,38287
20180216181552,12468
20180216181617,14665
20180216181642,16972
20180216181711,15754
20180216181840,10254
20180216182040,7519
20180216182240,9096
20180216182442,6625
20180216182642,7839
20180216182842,5615
20180216183041,8688
20180216183242,5579
20180216183442,12991
20180216183641,11095
20180216183842,15726
20180216184042,11329
20180216184243,7237
20180216184443,6405
20180217101901,691
20180217102000,703
20180217102040,2526
20180217102105,3228
20180217102130,4303
20180217102200,5073
20180217102239,840
20180217102339,992
20180217102420,3783
20180217102444,4666
20180217102510,5514
20180217102539,4087
20180217102620,1737
20180217102720,1704
20180217102800,5256
20180217102825,6724
20180217102850,9054
20180217102920,7279
20180217103001,1711
20180217103101,1763
20180217103141,5492
20180217103206,6522
20180217103232,7744
20180217103303,8002
20180217103343,1473
20180217103444,1407
20180217103524,4522
20180217103549,5399
20180217103614,6223
20180217103645,6063
20180217103725,1788
20180217103825,1764
20180217103905,6837
20180217103949,8118
20180217104014,9152
20180217104044,8388
20180217104124,2011
20180217104223,1845
20180217104303,6244
20180217104330,8568
20180217104356,11777
20180217104427,10945
20180217104507,1245
20180217104607,1180
20180217104647,4141
20180217104712,4814
20180217104738,6763
20180217104808,6212
20180217104847,1494
20180217104948,1434
20180217105028,4118
20180217105052,5258
20180217105117,6501
20180217105147,7242
20180217105226,1867
20180217105326,1644
20180217105406,5669
20180217105432,6489
20180217105457,7527
20180217105526,7402
20180217105606,1438
20180217105707,1243
20180217105747,6061
20180217105812,7329
20180217105837,8459
20180217105907,8476
20180217105947,1793
20180217110048,1490
20180217110128,8809
20180217110152,14374
20180217110217,22374
20180217110247,15199
20180217110327,1251
20180217110428,1173
20180217110508,4930
20180217110533,6002
20180217110600,8052
20180217110630,7621
20180217110809,1566
20180217110849,5408
20180217110916,7646
20180217110940,8735
20180217111010,8085
20180217111050,1344
20180217111150,1444
20180217111230,6278
20180217111255,7234
20180217111320,10525
20180217111351,8758
20180217111430,1105
20180217111531,1368
20180217111610,5672
20180217111635,7233
20180217111700,8019
20180217111730,8323
20180217111810,1000
20180217111910,950
20180217111949,9616
20180217112014,7384
20180217112039,8252
20180217112111,7913
20180217112151,995
20180217112251,1121
20180217112331,5827
20180217112358,7789
20180217112427,9526
20180217112458,8004
20180217112538,829
20180217112637,991
20180217112717,9062
20180217112742,14228
20180217112812,13351
20180217112843,7074
20180217114556,4339
20180217114736,44927
20180217114801,37444
20180217114827,52546
20180217114857,42814
20180217114941,17188
20180217115043,21833
20180217115122,82574
20180217115147,81310
20180217115212,83107
20180217115242,69680
20180217115347,1170
20180217115447,1351
20180217115527,7072
20180217115558,9908
20180217115623,10928
20180217115654,9308
20180217115752,15193
20180217115852,18772
20180217115932,53986
20180217115957,61192
20180217120022,75896
20180217120052,57222
20180217120133,8933
20180217120233,11175
20180217120313,46358
20180217120338,65608
20180217120403,63608
20180217120434,57552
20180217120627,2051
20180217120707,8572
20180217120735,11571
20180217120807,12832
20180217120836,9638
20180217120941,5620
20180217121121,30379
20180217121153,41121
20180217121218,48947
20180217121250,44220
20180217121332,13179
20180217121433,23405
20180217121513,53456
20180217121538,60491
20180217121603,62580
20180217121633,64709
20180217121853,81389
20180217121917,87927
20180217121942,102748
20180217122013,101282
20180217122103,9040
20180217122202,11207
20180217122242,56773
20180217122307,67439
20180217122332,72513
20180217122402,58373
20180217122622,41444
20180217122651,59816
20180217122717,61341
20180217122747,55115
20180217122827,10220
20180217122927,13118
20180217123007,40528
20180217123031,44242
20180217123056,61458
20180217123128,54970
20180217123208,8747
20180217123308,14750
20180217123348,35078
20180217123413,51037
20180217123439,45207
20180217123509,50116
20180217123550,7691
20180217123650,9545
20180217123731,36494
20180217123755,55315
20180217123820,62621
20180217123851,57718
20180217124115,32171
20180217124142,44670
20180217124206,77467
20180217124236,97372
20180217124418,8016
20180217124458,50179
20180217124525,46043
20180217124550,82823
20180217124620,66707
20180217124839,68853
20180217124904,87339
20180217124929,108215
20180217124959,117016
20180217125040,6530
20180217125220,60941
20180217125245,88488
20180217125311,105566
20180217125340,115078
20180217125626,124925
20180217125651,193904
20180217125722,154981
20180217125943,59757
20180217130008,72274
20180217130033,110671
20180217130103,87849
20180217130144,10464
20180217130323,51758
20180217130351,81236
20180217130445,115890
20180217130708,26195
20180217130800,76085
20180217130830,93247
20180217131050,20530
20180217131115,37336
20180217131140,59669
20180217131210,69034
20180217131430,20010
20180217131454,29497
20180217131521,72272
20180217131551,84857
20180217131811,51493
20180217131837,74803
20180217131938,140670
20180217132119,4263
20180217132159,21858
20180217132224,37327
20180217132250,66660
20180217132319,76168
20180217132541,66457
20180217132607,99252
20180217132636,152577
20180217132705,165817
20180217132745,30399
20180217132845,39828
20180217132924,164736
20180217132950,194337
20180217133015,227078
20180217133045,257220
20180217133304,52572
20180217133329,84302
20180217133354,119037
20180217133424,105990
20180217133646,80193
20180217133711,103922
20180217133736,173288
20180217133805,153201
20180217134025,87476
20180217134050,132113
20180217134115,132571
20180217134145,107056
20180217134405,84196
20180217134431,132521
20180217134455,169260
20180217134525,166979
20180217134605,12767
20180217134745,65647
20180217134832,93421
20180217134857,140392
20180217134929,132076
20180217135149,89362
20180217135214,107637
20180217135245,123190
20180217135315,114031
20180217135535,76884
20180217135600,119423
20180217135625,150599
20180217135656,120992
20180217135916,75760
20180217135940,105945
20180217140005,160835
20180217140036,171865
20180217140256,85295
20180217140326,120339
20180217140353,108180
20180217140423,125656
20180217140503,14424
20180217140642,92930
20180217140712,136897
20180217140736,171259
20180217140806,132582
20180217140846,21163
20180217141026,103538
20180217141051,159309
20180217141116,190239
20180217141146,187368
20180217141408,71225
20180217141433,98023
20180217141458,132279
20180217141529,123707
20180217141750,76704
20180217141949,27041
20180217142049,31552
20180217142129,124027
20180217142158,180044
20180217142513,67774
20180217142538,88809
20180217142633,133864
20180217142853,108286
20180217143232,148126
20180217143257,208231
20180217143322,259438
20180217143351,210226
20180217143612,77696
20180217143637,129218
20180217143703,169875
20180217143733,171029
20180217144111,179431
20180217144152,36606
20180217144332,145975
20180217144357,166766
20180217144422,229675
20180217144453,193797
20180217144713,117370
20180217144737,174311
20180217144802,226914
20180217144833,245241
20180217144913,14798
20180217145052,95905
20180217145118,147117
20180217145143,169136
20180217145213,143427
20180217145253,11944
20180217145353,13214
20180217145433,83238
20180217145458,100920
20180217145523,103388
20180217145555,86209
20180217145635,17514
20180217145735,17896
20180217145815,63032
20180217145840,84624
20180217145905,87862
20180217145935,73982
20180217150016,22479
20180217150156,110656
20180217150221,120749
20180217150245,136317
20180217150317,124375
20180217150411,3004
20180217150511,2135
20180217150551,12290
20180217150617,15801
20180217150642,18457
20180217150712,17563
20180217150751,1246
20180217150852,1213
20180217150932,14650
20180217151003,17180
20180217151028,23608
20180217151058,13236
20180217151238,1985
20180217151319,7152
20180217151344,12994
20180217151409,20598
20180217151439,11783
20180217151519,1761
20180217151619,1533
20180217151659,11360
20180217151724,17889
20180217151749,16212
20180217151819,15671
20180217151859,1499
20180217152000,1518
20180217152040,6994
20180217152105,16372
20180217152130,16875
20180217152202,13705
20180217152241,2143
20180217152341,1520
20180217152421,8592
20180217152446,18176
20180217152511,19502
20180217152543,21902
20180217152623,2051
20180217152724,1844
20180217152804,9635
20180217152829,10753
20180217152854,13277
20180217152926,20631
20180217153006,3543
20180217153106,2894
20180217153147,14589
20180217153211,16638
20180217153236,22892
20180217153306,17211
20180217153346,2308
20180217153446,2703
20180217153526,10828
20180217153551,14181
20180217153617,13038
20180217153647,15666
20180217153727,3332
20180217153827,3464
20180217153906,11102
20180217153932,14438
20180217153956,16737
20180217154026,15367
20180217154106,3471
20180217154206,3095
20180217154246,12722
20180217154311,12375
20180217154336,14220
20180217154406,16642
20180217154457,3567
20180217154557,3825
20180217154637,35722
20180217154702,51079
20180217154728,58940
20180217154841,4682
20180217154940,4014
20180217155020,16551
20180217155045,19455
20180217155110,25582
20180217155140,22426
20180217155329,3432
20180217155409,17687
20180217155434,34588
20180217155504,29771
20180217155534,21091
20180217155626,2657
20180217155725,2311
20180217155805,11442
20180217155835,13072
20180217155900,28792
20180217155930,14381
20180217160010,4040
20180217160110,2483
20180217160150,10699
20180217160215,11655
20180217160239,14590
20180217160309,16911
20180217160349,4333
20180217160449,3282
20180217160528,12851
20180217160553,13794
20180217160618,28100
20180217160648,28081
20180217160728,1889
20180217160828,1458
20180217160908,8012
20180217160934,9093
20180217160959,13436
20180217161029,12175
20180217161109,4915
20180217161208,2713
20180217161248,15187
20180217161313,15662
20180217161337,31007
20180217161407,17870
20180217161447,3449
20180217161547,3962
20180217161728,23918
20180217161853,1741
20180217161934,7338
20180217161959,8728
20180217162024,12245
20180217162054,10576
20180217162134,2399
20180217162234,2349
20180217162314,9198
20180217162339,12210
20180217162404,12374
20180217162434,13934
20180217162513,4562
20180217162613,3455
20180217162653,12927
20180217162719,18316
20180217162744,22148
20180217162814,19298
20180217162854,4937
20180217162954,4792
20180217163034,19780
20180217163059,23048
20180217163124,31643
20180217163156,29412
20180217163236,4628
20180217163336,4414
20180217163416,15203
20180217163443,20086
20180217163508,24515
20180217163538,21761
20180217163621,8215
20180217163801,96323
20180217163827,159487
20180217163856,148679
20180217163926,181248
20180217164006,16677
20180217164106,26607
20180217164146,123030
20180217164217,209426
20180217164243,265477
20180217164313,248548
20180217164534,137942
20180217164559,167590
20180217164624,209674
20180217164654,186031
20180217164734,14819
20180217164834,10578
20180217164914,69119
20180217164940,76653
20180217165005,88475
20180217165034,102693
20180217165120,2054
20180217165221,3228
20180217165301,20623
20180217165328,33590
20180217165353,31665
20180217165425,30584
20180217165505,3023
20180217165605,3354
20180217165645,15011
20180217165711,20448
20180217165736,27286
20180217165805,23209
20180217165846,3359
20180217165946,2868
20180217170026,18523
20180217170051,23142
20180217170116,33769
20180217170145,25417
20180217170225,12885
20180217170326,15347
20180217170406,74831
20180217170431,74456
20180217170456,119233
20180217170530,124624
20180217170655,1032
20180217170755,1025
20180217170835,4081
20180217170859,5382
20180217170925,6793
20180217170955,5343
20180217171124,6596
20180217171231,11950
20180217171330,25810
20180217171410,78579
20180217171435,116103
20180217171502,107814
20180217171532,83413
20180217171620,6930
20180217171720,15220
20180217171800,34258
20180217171825,35508
20180217171850,42132
20180217171920,52686
20180217172100,3900
20180217172140,29531
20180217172205,37304
20180217172230,59184
20180217172304,15998
20180217172405,13960
20180217172445,81976
20180217172511,112992
20180217172536,134394
20180217172606,91307
20180217172649,6744
20180217172749,3535
20180217172835,8001
20180217172936,9768
20180217173016,46382
20180217173041,41955
20180217173106,63184
20180217173136,63424
20180217173224,6159
20180217173324,6792
20180217173404,35369
20180217173429,49549
20180217173454,60499
20180217173524,71624
20180217173704,2641
20180217173744,47897
20180217173810,60767
20180217173835,75047
20180217173904,59428
20180217173944,3831
20180217174044,4194
20180217174124,37714
20180217174149,51336
20180217174214,78792
20180217174244,57813
20180217174324,5600
20180217174424,4223
20180217174503,37455
20180217174535,60073
20180217174559,82421
20180217174629,81034
20180217174709,5680
20180217174808,6451
20180217174848,33463
20180217174915,49106
20180217174940,55481
20180217175011,55220
20180217175151,5431
20180217175231,32463
20180217175256,45609
20180217175328,54528
20180217175357,49357
20180217175438,6737
20180217175538,5960
20180217175617,46964
20180217175642,67484
20180217175707,85210
20180217175737,98476
20180217175905,1286
20180217180005,1284
20180217180045,4263
20180217180110,4847
20180217180134,7060
20180217180204,6669
20180217180332,5638
20180217180512,54576
20180217180537,66234
20180217180602,96765
20180217180632,137544
20180217180801,2515
20180217180901,4083
20180217180941,8708
20180217181006,7851
20180217181111,18690
20180217181211,34312
20180217181251,120639
20180217181316,113093
20180217181341,186424
20180217181411,110957
20180217181532,1430
20180217181631,1302
20180217181711,4098
20180217181736,4894
20180217181801,6983
20180217181832,6607
20180217181912,18469
20180217182112,11338
20180217182312,16937
20180217182514,11275
20180217182714,26767
20180217182914,19607
20180217183116,25178
20180217183315,21425
20180217183516,30224
20180217183715,22648
20180217183917,23646
20180217184318,21003
20180217184518,19869
20180218101756,330
20180218101836,13436
20180218101926,23383
20180218101956,10803
20180218102035,411
20180218102136,378
20180218102215,4233
20180218102300,8368
20180218102325,15726
20180218102355,10037
20180218102435,449
20180218102615,5766
20180218102640,13568
20180218102705,10750
20180218102735,4392
20180218102815,413
20180218102915,417
20180218102955,4656
20180218103022,12097
20180218103118,3917
20180218103158,750
20180218103338,6216
20180218103403,25593
20180218103427,21177
20180218103457,6416
20180218103537,590
20180218103637,450
20180218103717,21153
20180218103742,31059
20180218103807,26991
20180218103837,8588
20180218103917,1027
20180218104017,739
20180218104057,24036
20180218104122,23476
20180218104147,38515
20180218104217,13702
20180218104357,840
20180218104436,16286
20180218104501,28723
20180218104526,21808
20180218104556,7102
20180218104635,970
20180218104735,1116
20180218104815,5560
20180218104840,5177
20180218104905,6709
20180218104936,13317
20180218105016,749
20180218105116,742
20180218105221,18209
20180218105306,7122
20180218105336,13196
20180218105416,954
20180218105517,781
20180218105557,18082
20180218105623,10839
20180218105648,16729
20180218105718,8114
20180218105759,981
20180218105858,865
20180218105938,8131
20180218110009,15616
20180218110035,16723
20180218110105,8596
20180218110145,1222
20180218110245,1198
20180218110325,4307
20180218110350,5224
20180218110416,6968
20180218110446,7673
20180218110526,1638
20180218110625,1624
20180218110705,7628
20180218110732,8517
20180218110757,10905
20180218110827,8959
20180218110936,6841
20180218111116,31141
20180218111141,47154
20180218111206,41716
20180218111237,36098
20180218111348,1492
20180218111448,1399
20180218111527,8616
20180218111552,11758
20180218111617,13097
20180218111647,10589
20180218111755,4598
20180218111935,23590
20180218112057,28782
20180218112139,9924
20180218112239,9066
20180218112319,36700
20180218112346,43657
20180218112410,48481
20180218112442,46247
20180218112522,9429
20180218112622,17810
20180218112702,35594
20180218112759,46518
20180218112828,10877
20180218112929,12076
20180218113009,44914
20180218113040,52863
20180218113105,57655
20180218113135,58990
20180218113215,8628
20180218113316,11100
20180218113356,32635
20180218113447,43687
20180218113517,41597
20180218113557,6901
20180218113657,7843
20180218113737,31420
20180218113802,45644
20180218113827,40181
20180218113937,5776
20180218114207,33027
20180218114319,3997
20180218114419,5162
20180218114459,19073
20180218114621,25561
20180218114702,5601
20180218114802,6522
20180218114841,29625
20180218114906,34107
20180218114931,35188
20180218115042,5840
20180218115311,3740
20180218115410,3865
20180218115450,20769
20180218115515,24468
20180218115541,27865
20180218115610,34307
20180218115650,6567
20180218115750,5635
20180218115902,27740
20180218115926,27807
20180218115956,36165
20180218120036,6200
20180218120136,6818
20180218120216,29888
20180218120310,41833
20180218120339,38411
20180218120419,11992
20180218120539,10844
20180218120619,34476
20180218120643,35395
20180218120715,37887
20180218120744,29575
20180218121233,24499
20180218121413,97301
